index,weight,yellowCards,skin_colour,defeats,yellowReds,ties,goals,games,redCards,victories,height,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
924,79.0,21,1.0,63,1,36,65,169,1,70,185.0,85.40299179279369,0.04954066503120703,0.0015804139091207558,0.001599089788789075,0.15190871338816905,0.07100896887077886,0.0015773093539920237,0.003252696017496638,0.2250418184167894
925,72.0,50,0.375,80,0,43,5,198,1,75,175.0,81.3058527375708,0.11538683539592758,0.0,0.0014281605953172666,0.16009662067853137,0.19475830206483397,0.0,0.0022714181912916755,0.26586698546685056
926,77.0,26,0.125,110,0,70,53,283,2,103,185.0,88.6117054751416,0.02711442527558987,0.0,0.0016923236335360814,0.08009405973138115,0.042965273574552695,0.0,0.0026915563273279784,0.12722673959275932
928,87.0,56,0.0,128,1,99,35,421,0,194,189.0,89.0971390552229,0.05516480947369088,0.0001930207354602758,0.0,0.061553243595761,0.07156443520021107,0.00019264156674329188,0.0,0.0779403199225298
929,65.0,68,0.0,93,5,56,8,239,4,90,174.0,358.70910622639764,0.10397061039241777,0.004669820929201496,0.004365370811193114,0.39518997880929146,0.17490560569461328,0.008130417503229277,0.006837734700998724,0.6580602799840547
930,92.0,12,0.25,81,0,70,0,424,0,273,193.0,12.0,0.008370839298734051,0.0,0.0,0.008370839298734051,0.016798133143660385,0.0,0.0,0.016798133143660385
931,80.0,50,0.375,138,1,104,2,438,1,196,176.0,114.4029917927937,0.03582320704858385,0.0008483798031815872,0.0004241899015907936,0.0771817779580935,0.06525160970782394,0.0013493057604232659,0.0006746528802116329,0.1310303538054494
932,70.0,40,0.25,87,1,44,17,236,1,105,170.0,104.4029917927937,0.06006655538808306,0.00031757373834218966,0.00045367676906027084,0.08478007568893924,0.07129583275664805,0.00031694989849085004,0.0004527855692726429,0.09596080597388497
933,77.0,37,0.875,67,3,49,4,213,1,97,184.0,167.59726990323946,0.06037575023711671,0.002302709577500565,0.0006863228649721093,0.15807477186869098,0.06551417550164353,0.0023124593577052203,0.0007488352148771513,0.1654928893848159
934,85.0,10,0.125,47,0,45,0,177,0,85,189.0,10.0,0.02605477403140825,0.0,0.0,0.02605477403140825,0.02639330534756046,0.0,0.0,0.02639330534756046
935,81.0,8,0.875,113,0,88,56,333,1,132,182.0,39.3058527375708,0.0073077056211725425,0.0,0.0012469071897966565,0.046343198482364914,0.007936420591260403,0.0,0.0013604792453493283,0.050527383498687926
936,78.0,43,0.0,77,1,53,3,191,1,61,181.0,107.4029917927937,0.06978847469244194,0.0006979124418625888,0.0013958248837251776,0.13658486808647552,0.11099508800247798,0.0011099949274425357,0.0022199898548850715,0.21723141994256887
937,76.0,13,0.125,54,0,39,6,169,1,76,188.0,44.3058527375708,0.023844494853859397,0.0,0.0016184046280900049,0.07451003181064814,0.02379765487835466,0.0,0.0016152254442322164,0.07436366477346579
939,76.0,56,0.25,78,0,105,6,337,7,154,183.0,275.1409691629956,0.0426033295430109,0.0,0.004154343127607255,0.17265858371722292,0.04433739908170873,0.0,0.005356498815745119,0.2120271621963978
940,64.0,9,0.0,15,0,6,11,37,0,16,171.0,9.0,0.08150972948719434,0.0,0.0,0.08150972948719434,0.09002653483139007,0.0,0.0,0.09002653483139007
941,71.0,28,0.25,59,1,52,4,165,1,54,184.0,92.40299179279369,0.055572109031453695,0.002465957294581147,0.0018494679709358602,0.19508741245541905,0.08838466752014457,0.003921982076963626,0.0029414865577227197,0.3102767986991131
942,80.0,34,0.125,81,0,48,2,200,1,71,188.0,65.3058527375708,0.042454787801100895,0.0,0.0007704945370913302,0.06657577631438487,0.04632169751024278,0.0,0.0008406734959469906,0.07263969817473809
943,85.0,6,0.125,64,0,46,0,185,0,75,194.0,6.0,0.012189615725200819,0.0,0.0,0.012189615725200819,0.012730765531644702,0.0,0.0,0.012730765531644702
944,73.0,37,0.0,83,1,60,9,217,0,74,174.0,70.0971390552229,0.03928035638433736,0.0009803333320763275,0.0,0.0717265849965376,0.04380640621511527,0.00123799669625515,0.0,0.0847805550209785
945,82.0,24,0.0,55,1,36,11,167,1,76,186.0,88.40299179279369,0.04909160705206349,0.0016184046280900049,0.0032368092561800097,0.20398724398915213,0.04899517180837724,0.0016152254442322164,0.003230450888464433,0.2035865327318873
946,75.0,23,0.25,124,1,79,22,366,0,163,184.0,56.09713905522289,0.030030101754966457,0.00032059825013592473,0.0,0.04064098662057629,0.03396557886644382,0.0003199684689526676,0.0,0.04455561977665703
947,74.0,31,0.0,52,1,60,4,261,1,149,181.0,95.4029917927937,0.04302079261712614,0.0036706706036710563,0.00029094914662292223,0.17361789915104514,0.058344236421987265,0.004005006317769933,0.0002903776079518592,0.19998900607109388
948,89.0,32,0.0,106,0,76,30,327,0,145,191.0,32.0,0.02982062174351263,0.0,0.0,0.02982062174351263,0.037537927100430205,0.0,0.0,0.037537927100430205
949,81.0,7,0.5,8,0,5,0,25,1,12,192.0,38.3058527375708,0.10928674373711901,0.0,0.016813345190326002,0.635642852291409,0.17381511477452433,0.0,0.02674078688838836,1.0109582511891744
950,78.0,144,0.375,129,10,130,20,509,4,250,183.0,600.1948015025121,0.08916059194978031,0.0053517064938491295,0.000871256841409031,0.2935622043331966,0.1298349344708034,0.008273116267715852,0.0013856905486348092,0.44703163825882686
951,75.0,25,0.25,91,0,63,13,240,0,86,180.0,25.0,0.04488912954664454,0.0,0.0,0.04488912954664454,0.04480094962330036,0.0,0.0,0.04480094962330036
952,71.0,55,0.125,60,1,32,20,201,1,109,175.0,119.4029917927937,0.08736838164357681,0.004772640847115403,0.004249983813820338,0.37837850683371116,0.1564837301136605,0.008112216325768688,0.005967159369296194,0.6117818943704787
953,78.0,23,0.0,35,0,28,16,134,0,71,186.0,23.0,0.06805056435301003,0.0,0.0,0.06805056435301003,0.08466651608908748,0.0,0.0,0.08466651608908748
954,67.0,35,0.0,84,0,60,98,270,0,126,180.0,35.0,0.046591832623061734,0.0,0.0,0.046591832623061734,0.05433727386732575,0.0,0.0,0.05433727386732575
955,75.0,53,0.0,94,1,67,19,252,1,91,190.0,117.4029917927937,0.06507982916469617,0.0006011217190048589,0.0006011217190048589,0.10379386630023615,0.07324475531819888,0.0005999408792862519,0.0005999408792862519,0.11188274284303279
956,74.0,8,0.25,52,0,28,21,118,0,38,176.0,8.0,0.021003295617879173,0.0,0.0,0.021003295617879173,0.020962036876258097,0.0,0.0,0.020962036876258097
957,60.0,40,0.25,30,4,28,2,144,1,86,165.0,203.69440895846236,0.10150568766824539,0.013163418387554795,0.006323725243602868,0.7351467877123148,0.12958817713246132,0.016611280668209848,0.009322916666666665,0.9712358995448495
958,87.0,25,0.5,43,0,41,3,137,0,53,187.0,25.0,0.06565798460405071,0.0,0.0,0.06565798460405071,0.12676827513535344,0.0,0.0,0.12676827513535344
959,76.0,26,0.25,70,0,52,94,241,1,119,184.0,57.3058527375708,0.04360353864245099,0.0,0.001618899080493018,0.0942845548533542,0.06382275443994152,0.0,0.00204439821399933,0.1278243838643573
960,83.0,1,0.0,6,0,0,0,9,0,3,186.0,1.0,0.04808973752038871,0.0,0.0,0.04808973752038871,0.047995270342900145,0.0,0.0,0.047995270342900145
961,69.0,38,0.75,69,0,65,8,252,1,118,177.0,69.3058527375708,0.06169639819686877,0.0,0.0014538755674285701,0.10721121260953975,0.1062622007426074,0.0,0.002362390739428301,0.18021885733975082
962,75.0,30,0.5,64,5,33,3,160,1,63,178.0,226.79154801368526,0.048809256721531795,0.019432815636644906,0.0011487378701464971,0.7279420766789549,0.07408220814595659,0.030906923976072052,0.0018270102842998259,1.1542090836615335
963,88.0,76,1.0,54,5,63,101,253,3,136,189.0,335.40325348882686,0.1076578577562467,0.006641590762447386,0.0034621600936251833,0.43586138481377595,0.14574949325358222,0.012261554432496345,0.0032304347522158993,0.6527033799703004
964,84.0,46,0.0,119,1,70,23,328,0,139,189.0,79.0971390552229,0.042960924421114155,0.00024661403856609594,0.0,0.051123143548506354,0.04860844600342891,0.000246129591502052,0.0,0.056754631318977525
965,64.0,10,0.25,32,0,41,67,213,1,140,176.0,41.3058527375708,0.008892394287244297,0.0,0.000586460213663277,0.027252031372631155,0.010077188752556764,0.0,0.0005853081749134164,0.02840076028249251
966,88.0,36,0.25,113,1,86,251,453,0,254,189.0,69.0971390552229,0.028350895236447786,0.0005024300934965986,0.0,0.04497989390643334,0.037497974170122086,0.000501443122985524,0.0,0.0540943069398592
967,84.0,52,0.25,67,1,53,122,282,1,162,187.0,116.4029917927937,0.056547582283071385,0.0018229040545112434,0.0010410619455677814,0.1494718232181935,0.07043862519140456,0.0030263118951075843,0.001314686757085115,0.21175828082159645
969,70.0,61,0.125,118,3,71,37,318,0,129,180.0,160.29141716566866,0.08372945614285299,0.00096214702440357,0.0,0.1155737700011069,0.09324554525549744,0.001049782267988315,0.0,0.12799033495681394
971,78.0,32,0.0,42,3,31,1,140,1,67,181.0,162.59726990323946,0.10792736691259125,0.008397362880218192,0.002867392203001334,0.47562221190435816,0.17625973268359144,0.013355586806935937,0.0045604442755391,0.7610600433047751
972,83.0,26,0.125,83,2,51,44,213,2,79,192.0,154.80598358558737,0.04334716912161098,0.004085453661951813,0.002281635113912251,0.24999252995190724,0.05310966154129322,0.004399864959764358,0.0017097287698210957,0.2522571210280241
973,75.0,30,0.25,71,2,90,21,288,2,127,189.0,158.80598358558737,0.03869713142171352,0.0032214698304903317,0.002100927485216417,0.21108989282815743,0.08068532485723415,0.00981170932627241,0.004740462767244816,0.5538290620976031
974,63.0,28,0.125,87,0,70,33,276,0,119,170.0,28.0,0.03473188263630511,0.0,0.0,0.03473188263630511,0.04742193649044523,0.0,0.0,0.04742193649044523
975,82.0,52,0.125,103,0,73,41,300,1,124,181.0,83.3058527375708,0.05239711640935482,0.0,0.0004675391147815569,0.06703382708576047,0.05038385931861089,0.0,0.000466620683889307,0.0649918177327541
976,92.0,6,0.25,89,0,50,0,228,0,89,189.0,6.0,0.008943981741147109,0.0,0.0,0.008943981741147109,0.008926412239749078,0.0,0.0,0.008926412239749078
977,76.0,36,0.25,121,1,69,90,337,0,147,185.0,69.0971390552229,0.04049597804227414,0.0009201333188735623,0.0,0.07094975844637622,0.05381302368951568,0.001463426148120756,0.0,0.10224824241091755
979,85.0,81,0.25,84,4,93,51,324,2,147,194.0,276.00026169603314,0.0858725606407288,0.009014172766501358,0.0011336392177005638,0.41970543256829645,0.12703497916981607,0.009384207035263945,0.001687488443058283,0.4904536490336829
980,76.0,93,0.25,148,1,86,11,413,1,179,180.0,157.4029917927937,0.05688360909710001,0.00026881801903137504,0.00026881801903137504,0.07419629377053272,0.08889261426464533,0.0004275416508317906,0.0004275416508317906,0.11642757569424259
981,85.0,19,0.0,84,1,50,15,247,0,113,194.0,52.09713905522289,0.027143377984519396,0.0004371794320035338,0.0,0.04161276643762372,0.02709005770377103,0.00043632063948091047,0.0,0.041531022581334495
982,80.0,102,0.25,96,2,95,31,461,5,270,184.0,324.7235417982998,0.0812136973147679,0.0010199271898543346,0.004397385949800677,0.2526342863183025,0.11844832250732369,0.0016221433222735587,0.007064407520847177,0.3932939271379422
983,73.0,38,0.0,126,3,69,96,325,0,130,185.0,137.29141716566866,0.041469052365984284,0.0018380966341126352,0.0,0.10230479226214734,0.056839890089409664,0.0018344858886619611,0.0,0.1175561246412987
984,77.0,6,0.125,17,0,15,3,73,0,41,191.0,6.0,0.02996527108502976,0.0,0.0,0.02996527108502976,0.043189736831996575,0.0,0.0,0.043189736831996575
985,79.0,69,0.0,99,2,51,30,275,0,125,190.0,135.1942781104458,0.0854662046577468,0.0006548696018489148,0.0,0.10714051493317879,0.09195462083684011,0.0006535831801277835,0.0,0.11358635423368413
986,74.0,17,0.375,26,0,23,3,129,0,80,174.0,17.0,0.0525752991402408,0.0,0.0,0.0525752991402408,0.08609945007612256,0.0,0.0,0.08609945007612256
987,81.0,69,0.0,98,1,84,22,347,1,165,191.0,133.4029917927937,0.08727095843430782,0.00033472303660525,0.0027592472347764017,0.1847299209202777,0.14225321746684624,0.0003652106170917254,0.0027538269868877135,0.24055154616142993
988,83.0,70,0.25,145,4,112,22,435,5,178,190.0,358.9178199087455,0.0460280324281114,0.0014805525906873016,0.006052128231563289,0.28449712256687454,0.07354572323748372,0.0014776442025035165,0.008200978811496142,0.3791901538585233
989,75.0,33,0.5,84,2,56,8,241,2,101,185.0,161.80598358558737,0.051915452109614055,0.006411965002718495,0.001763290375747586,0.3193344582585405,0.0614487725436239,0.006399369379053353,0.0017598265792396722,0.32834246248122817
990,75.0,12,0.0,29,0,20,41,97,0,48,188.0,12.0,0.04377866256590942,0.0,0.0,0.04377866256590942,0.04369266403690784,0.0,0.0,0.04369266403690784
991,63.0,35,0.25,78,0,52,10,213,0,83,171.0,35.0,0.040260701143891686,0.0,0.0,0.040260701143891686,0.046839087769672674,0.0,0.0,0.046839087769672674
992,76.0,23,0.125,52,0,36,5,136,0,48,181.0,23.0,0.06544300835969047,0.0,0.0,0.06544300835969047,0.06531445252626593,0.0,0.0,0.06531445252626593
993,89.0,2,0.25,19,0,16,0,89,3,54,192.0,95.9175582127124,0.004315745674906679,0.0,0.013080729712194929,0.413819143744848,0.004307267851285911,0.0,0.013556051093178331,0.42869100707731234
997,76.0,43,0.125,90,0,108,40,370,1,172,188.0,74.3058527375708,0.0344424063459625,0.0,0.00168396744189033,0.08716044309664497,0.043522109553739904,0.0,0.0018373482591831135,0.10104186358335854
998,66.0,14,0.0,74,1,61,11,196,0,61,174.0,47.09713905522289,0.019209899146178638,0.0009070024277624851,0.0,0.04922908462125836,0.01929123475891019,0.0009108427185234987,0.0,0.049437522871319674
1001,79.0,16,0.125,24,0,23,4,99,0,52,187.0,16.0,0.05785427870140041,0.0,0.0,0.05785427870140041,0.07862647369865577,0.0,0.0,0.07862647369865577
1002,90.0,36,0.25,64,0,74,32,319,1,181,192.0,67.3058527375708,0.0417183359301492,0.0,0.00017896234058624187,0.047320904610113075,0.04799089778379696,0.0,0.00017861078809160074,0.05358246081313408
1003,84.0,7,0.5,24,0,13,3,59,0,22,188.0,7.0,0.04170136034064813,0.0,0.0,0.04170136034064813,0.053412452662519094,0.0,0.0,0.053412452662519094
1004,67.0,29,0.125,151,1,100,35,414,1,163,178.0,93.40299179279369,0.03017506849230971,0.004033205971934865,0.0002880861408524903,0.17268142968505645,0.04328741281321933,0.004400562497302766,0.00031432589266448325,0.19877368181500768
1005,73.0,41,0.25,175,0,101,54,435,1,159,178.0,72.3058527375708,0.029222161733048747,0.0,0.00035356026377351084,0.040290667284598965,0.031883804077300695,0.0,0.00038576359554277494,0.04396046239087863
1007,85.0,11,0.0,40,0,32,27,133,0,61,188.0,11.0,0.027582864663457256,0.0,0.0,0.027582864663457256,0.028396756149887584,0.0,0.0,0.028396756149887584
1008,83.0,10,0.25,19,0,17,3,76,0,40,186.0,10.0,0.04144096699200163,0.0,0.0,0.04144096699200163,0.04135956061746131,0.0,0.0,0.04135956061746131
1009,71.0,25,0.0,52,2,34,1,157,0,71,178.0,91.19427811044578,0.03526777679167246,0.0019298911863219058,0.0,0.09914165374681765,0.0351984969930794,0.0019261001202310463,0.0,0.09894690050664785
1010,75.0,73,0.25,90,3,89,4,326,4,147,179.0,297.51482811595184,0.06553259816356373,0.006035489573775424,0.007076346831632472,0.48682110768421893,0.08391949673223718,0.016025205592128274,0.006555653350165813,0.8195382729822958
1011,86.0,58,0.25,117,3,86,9,346,3,143,193.0,251.20897537838107,0.049075261797515805,0.0012910203766271736,0.0036903815564796674,0.20733488427847147,0.05730557662241447,0.001293519542747852,0.003683132194194239,0.2154209668838393
1012,58.0,35,0.0,94,0,83,37,333,0,156,167.0,35.0,0.0306317101007745,0.0,0.0,0.0306317101007745,0.04394900579621469,0.0,0.0,0.04394900579621469
1015,86.0,1,0.0,34,0,32,0,116,1,50,190.0,32.3058527375708,0.0011449937504854455,0.0,0.006869962502912674,0.21621502817930288,0.001142744531973813,0.0,0.006856467191842878,0.21579029673979255
1016,82.0,18,0.25,96,0,46,57,258,0,116,180.0,18.0,0.02384696860578946,0.0,0.0,0.02384696860578946,0.02380012377086201,0.0,0.0,0.02380012377086201
1018,76.0,42,0.125,53,3,43,9,192,0,96,186.0,141.29141716566866,0.0826826122269392,0.0018593549769130946,0.0,0.14422194245085262,0.11651841857688518,0.0018672275729731725,0.0,0.17831830920732455
1020,74.0,16,0.0,18,0,22,33,104,1,64,183.0,47.3058527375708,0.04882861629999885,0.0,0.0010519630082585032,0.08176121532191151,0.04873269767368951,0.0,0.0010498965387509408,0.08160060410551176
1021,81.0,30,0.0,50,1,43,60,178,1,85,180.0,94.40299179279369,0.06319914189021549,0.003960331325208483,0.000565761617886926,0.21198642835953377,0.07143946703258133,0.003952551675297659,0.000564650239328237,0.21993447669350596
1022,73.0,26,0.25,51,0,82,20,426,0,293,175.0,26.0,0.025578808121996588,0.0,0.0,0.025578808121996588,0.037090027642025195,0.0,0.0,0.037090027642025195
1023,85.0,48,0.875,133,1,78,9,316,2,105,180.0,143.7088445303645,0.04146048430529014,0.0010415216673534716,0.0044245436976787,0.21444598518919197,0.035612559062248125,0.0012127643447282658,0.00513305545033832,0.23644626724301235
1025,68.0,1,0.5,1,0,5,0,14,0,8,175.0,1.0,0.027890324653696414,0.0,0.0,0.027890324653696414,0.028008413594597586,0.0,0.0,0.028008413594597586
1027,79.0,26,0.25,57,0,47,31,171,0,67,180.0,26.0,0.046139065518990906,0.0,0.0,0.046139065518990906,0.04604843022929545,0.0,0.0,0.04604843022929545
1028,77.0,30,0.25,56,0,24,2,143,0,63,185.0,30.0,0.06822505347098859,0.0,0.0,0.06822505347098859,0.07485636366720573,0.0,0.0,0.07485636366720573
1029,84.0,45,0.0,84,5,67,8,239,0,88,189.0,210.48569527611446,0.06482572600437893,0.0036167490093459015,0.0,0.18452977089453987,0.07165527111792622,0.0036096442903722826,0.0,0.19112417013626898
1030,76.0,28,0.125,76,0,82,76,418,3,260,183.0,121.9175582127124,0.022687131785918607,0.0,0.002215419607279254,0.09204273176332985,0.04085106380445053,0.0,0.0029830715376916207,0.1342386620690633
1031,69.0,17,0.0,98,0,78,79,276,1,100,179.0,48.3058527375708,0.013489021189060795,0.0,0.00030151702328320447,0.0229282687178355,0.013546134336569409,0.0,0.00030279366048213604,0.023025348081493167
1032,83.0,35,1.0,88,0,46,12,271,0,137,180.0,35.0,0.04499527596899484,0.0,0.0,0.04499527596899484,0.06281634474901783,0.0,0.0,0.06281634474901783
1033,74.0,46,0.0,147,1,126,29,611,0,338,186.0,79.0971390552229,0.020025690653039226,0.0017714423220882185,0.0,0.07865536351549994,0.021321858695038422,0.0035284185038868343,0.0,0.1381024165632025
1034,76.0,68,0.125,113,1,108,17,415,4,194,188.0,226.3205500055061,0.05306261065977451,0.00014015001446877909,0.0008179682945901742,0.08330837015168109,0.06696130354147506,0.00015291529913407292,0.0008924713060040944,0.09996193773885809
1037,70.0,29,0.25,114,1,73,39,312,1,125,170.0,93.40299179279369,0.036319693733477314,0.00028336720196106357,0.0005262533750705466,0.0621731480830802,0.059144782642116756,0.00048232649521213507,0.0008957492053939651,0.10315060243803062
1038,74.0,25,0.625,77,0,52,0,200,1,71,184.0,56.3058527375708,0.03858063810366003,0.0,0.004222705677055846,0.17077604018367448,0.04121317876339895,0.0,0.002167630057803465,0.10907268614252626
1039,70.0,13,0.125,141,1,128,244,531,0,262,173.0,46.09713905522289,0.008383299291498985,0.00011438714416201822,0.0,0.01216918650795913,0.013198032308328451,0.00012480586914619186,0.0,0.017328749514367914
1040,92.0,19,0.25,77,0,65,0,271,0,129,190.0,19.0,0.02047507963447794,0.0,0.0,0.02047507963447794,0.022317117085196358,0.0,0.0,0.022317117085196358
1041,78.0,17,0.0,46,1,38,9,155,0,71,185.0,50.09713905522289,0.030192422834965694,0.0011567978097688006,0.0,0.06847912080366096,0.030133113029717728,0.0011545254034374605,0.0,0.06834460085007465
1042,77.0,51,0.125,135,0,89,29,389,0,165,183.0,51.0,0.04416187953915669,0.0,0.0,0.04416187953915669,0.05068632102645291,0.0,0.0,0.05068632102645291
1043,79.0,42,0.0,114,1,80,17,283,1,89,193.0,106.4029917927937,0.03461317653204716,0.0004119668142833847,0.0004462973821403334,0.06221981959297016,0.037765848711757,0.000449489990266739,0.0004869474894556339,0.06788698781937394
