games,goals,height,skin_colour,redCards,ties,victories,defeats,yellowReds,yellowCards,weight,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
399,95,185.0,0.25,2,105,175,119,2,63,70.0,191.8059835855874,,,,,,,,
324,51,194.0,0.25,2,93,147,84,4,81,85.0,276.00026169603314,0.08687784466245509,0.010347751290086917,0.0011153259937564117,0.4642750393342468,0.0981440857098851,0.01230024975267277,0.001272969519246735,0.5450985584970214
413,11,180.0,0.25,1,86,179,148,1,93,76.0,157.4029917927937,0.05268092893397095,0.00023860157759679067,0.00023860157759679067,0.0680475843776847,0.06053142002988134,0.0002773536642683245,0.0002773536642683245,0.0783938257934555
247,15,194.0,0.0,0,50,113,84,1,19,85.0,52.09713905522289,0.030792109790328936,0.000495947006890742,0.0,0.04720653684141341,0.037180961475854916,0.0005988477789547802,0.0,0.05700110968883265
461,31,184.0,0.25,5,95,270,96,2,102,80.0,324.7235417982998,0.07965811762560884,0.0009052824561760587,0.004075350017647857,0.23720268446846204,0.09181525909560259,0.0010523124320768783,0.004620479226739139,0.2712918322388913
325,96,185.0,0.0,0,69,130,126,3,38,73.0,137.29141716566866,0.04219037280247614,0.002085181637860631,0.0,0.11120391942614684,0.04895941539421237,0.00251782221729432,0.0,0.13229212743633212
73,3,191.0,0.125,0,15,41,17,0,6,77.0,6.0,0.03424258525448198,0.0,0.0,0.03424258525448198,0.03701560594717768,0.0,0.0,0.03701560594717768
275,30,190.0,0.0,0,51,125,99,2,69,79.0,135.1942781104458,0.09588635155759939,0.0007429000432437452,0.0,0.12047421759296871,0.11431930522254324,0.0008970394713561316,0.0,0.14400874534404076
129,3,174.0,0.375,0,23,80,26,0,17,74.0,17.0,0.04634661587260201,0.0,0.0,0.04634661587260201,0.0532675371719346,0.0,0.0,0.0532675371719346
347,22,191.0,0.0,1,84,165,98,1,69,81.0,133.4029917927937,0.07699233149888954,0.0004076659454545041,0.003130157338572716,0.18847715267046017,0.08866667939302589,0.00046584304818590293,0.003779613031108039,0.22240876049361558
435,22,190.0,0.25,5,112,178,145,4,70,83.0,358.9178199087455,0.044922235326465706,0.001679574957427928,0.00554332171219988,0.2740497744452362,0.04987849793205561,0.0020280588830438612,0.006798224964722386,0.3298256744188148
241,8,185.0,0.5,2,56,101,84,2,33,75.0,161.80598358558737,0.05021005206263008,0.007273889434397548,0.002000319594459326,0.3535766927974234,0.06275025090935286,0.008783100758003443,0.002415352708450947,0.42906043423308454
97,41,188.0,0.0,0,20,48,29,0,12,75.0,12.0,0.04966358221780902,0.0,0.0,0.04966358221780902,0.05996795119811064,0.0,0.0,0.05996795119811064
213,10,171.0,0.25,0,52,83,78,0,35,63.0,35.0,0.04204071730389084,0.0,0.0,0.04204071730389084,0.05082354707150682,0.0,0.0,0.05082354707150682
136,5,181.0,0.125,0,36,48,52,0,23,76.0,23.0,0.07424014430224143,0.0,0.0,0.07424014430224143,0.08964374198647791,0.0,0.0,0.08964374198647791
89,0,192.0,0.25,3,16,54,19,0,2,89.0,95.9175582127124,0.004895887119306042,0.0,0.014472713733334561,0.45797653196809635,0.005911702433271548,0.0,0.017535344295304223,0.5548706086446676
172,18,184.0,0.25,0,43,62,67,2,29,73.0,95.19427811044578,,,,,,,,
180,9,184.0,0.0,2,56,67,57,1,57,70.0,152.7088445303645,0.09553612761878566,0.000839169400943664,0.0024475774194190197,0.1999337322288416,0.12374122503191229,0.0011112727004111292,0.0032412120428657936,0.2619900790308902
370,94,170.0,0.0,0,77,204,89,0,31,61.0,31.0,,,,,,,,
370,40,188.0,0.125,1,108,172,90,0,43,76.0,74.3058527375708,0.03408174915787204,0.0,0.0020509379523896702,0.09828811066927806,0.04123580604460766,0.0,0.002343622757883718,0.1146049149753349
196,11,174.0,0.0,0,61,61,74,1,14,66.0,47.09713905522289,0.02209846338009965,0.001043387046597687,0.0,0.05663158954976162,0.026464132635250794,0.0012495137203037182,0.0,0.06781946198755183
337,20,187.0,0.25,2,93,162,82,4,65,72.0,260.00026169603314,0.06593085642184177,0.002829805375121457,0.002207961338058982,0.2287114309209781,0.07529607958288667,0.0035423200194472015,0.002536121957319061,0.27193219836498106
28,1,182.0,0.0,1,10,10,8,0,7,76.0,38.3058527375708,0.1142899684115268,0.0,0.00802103792071972,0.3653954003600494,0.14231362302742162,0.0,0.009605636724834834,0.4430262717857028
99,4,187.0,0.125,0,23,52,24,0,16,79.0,16.0,0.053252324471075266,0.0,0.0,0.053252324471075266,0.06507452646911477,0.0,0.0,0.06507452646911477
319,32,192.0,0.25,1,74,181,64,0,36,90.0,67.3058527375708,0.046316473950336494,0.0,0.00020301924258685344,0.052672164461653695,0.05452465124392181,0.0,0.0002451423656540036,0.06219904204282578
59,3,188.0,0.5,0,13,22,24,0,7,84.0,7.0,0.04598527740545867,0.0,0.0,0.04598527740545867,0.05259707420560221,0.0,0.0,0.05259707420560221
414,35,178.0,0.125,1,100,163,151,1,29,67.0,93.40299179279369,0.032531844097881416,0.004912122997081432,0.0003508659283629594,0.2060932190726056,0.0361423878258324,0.005613121173202978,0.00040093722665735556,0.23447232160389242
435,54,178.0,0.25,1,101,159,175,0,41,73.0,72.3058527375708,0.035590260867455634,0.0,0.00043060818480908657,0.04907081728868158,0.04066926804431173,0.0,0.0004920593236249364,0.056073604767862696
450,18,185.0,0.125,2,110,181,159,0,46,72.0,108.6117054751416,,,,,,,,
133,27,188.0,0.0,0,32,61,40,0,11,85.0,11.0,0.03167342232185418,0.0,0.0,0.03167342232185418,0.03774442140716834,0.0,0.0,0.03774442140716834
76,3,186.0,0.25,0,17,40,19,0,10,83.0,10.0,0.04701164336151826,0.0,0.0,0.04701164336151826,0.05676577904675521,0.0,0.0,0.05676577904675521
157,1,178.0,0.0,0,34,71,52,2,25,71.0,91.19427811044578,0.04000862588471306,0.0021893156160041763,0.0,0.11246870926337427,0.04830975168153675,0.0026435622674580387,0.0,0.1358040996487358
326,4,179.0,0.25,4,89,147,90,3,73,75.0,297.51482811595184,0.06571088213649733,0.004373255661948598,0.008176339338482764,0.4664204081669993,0.07863869423392125,0.0035994882865286577,0.009944071013407298,0.5090790813384815
346,9,193.0,0.25,3,86,143,117,3,58,86.0,251.20897537838107,0.05257461548204366,0.0014775170522457746,0.0041864588158532015,0.2325368659976904,0.0626999195544894,0.0017747996352980196,0.005055079532139724,0.2796942852889814
333,37,167.0,0.0,0,83,156,94,0,35,58.0,35.0,0.030045289341548063,0.0,0.0,0.030045289341548063,0.03485939607072613,0.0,0.0,0.03485939607072613
217,19,183.0,0.875,1,49,110,58,2,37,85.0,134.50013084801657,,,,,,,,
230,7,183.0,0.25,3,61,58,111,7,74,80.0,399.5975315992726,0.09684507289828345,0.01066929862340035,0.005923548712543509,0.6354100767373774,0.12345486288691496,0.01298281286712409,0.007844277885255031,0.798720633986435
116,0,190.0,0.0,1,32,50,34,0,1,86.0,32.3058527375708,0.0012989088275709908,0.0,0.007793452965425946,0.24527959968038007,0.001568410849643472,0.0,0.009410465097860832,0.29617104539532446
258,57,180.0,0.25,0,46,116,96,0,18,82.0,18.0,0.0270525826186699,0.0,0.0,0.0270525826186699,0.03266554448578441,0.0,0.0,0.03266554448578441
197,39,190.0,0.625,0,50,73,74,0,7,84.0,7.0,,,,,,,,
192,9,186.0,0.125,0,43,96,53,3,42,76.0,141.29141716566866,0.0850772560802479,0.0021389434455252585,0.0,0.15587016472805498,0.09719972675386548,0.0025615031266226227,0.0,0.1819781519260826
29,0,179.0,0.75,3,7,10,12,0,5,71.0,98.9175582127124,0.07325826536765177,0.0,0.03208415168287888,1.0776799931617425,0.08720638718212671,0.0,0.038422546899339334,1.2900569822152517
104,33,183.0,0.0,1,22,64,18,0,16,74.0,47.3058527375708,0.05539237286077352,0.0,0.001193372485330848,0.09275191614760994,0.06688537081143638,0.0,0.00144097746810994,0.11199639922624374
178,60,180.0,0.0,1,43,85,50,1,30,81.0,94.40299179279369,0.06997677877645792,0.004492696415363192,0.0006418137736233131,0.23876470425063082,0.0828815018146571,0.005424856350531538,0.0007749794786473626,0.28669012023598206
426,20,175.0,0.25,0,82,293,51,0,26,73.0,26.0,0.022114930643625828,0.0,0.0,0.022114930643625828,0.027161037456293852,0.0,0.0,0.027161037456293852
316,9,180.0,0.875,2,78,105,133,1,48,85.0,143.7088445303645,0.04898977229258765,0.0012467321068041159,0.005301708461048422,0.25622754253520946,0.05980895776208131,0.0014121065155645051,0.006008127656426882,0.2946352031091323
227,5,178.0,0.25,1,56,71,100,2,40,71.0,137.50013084801657,,,,,,,,
14,0,175.0,0.5,0,5,8,1,0,1,68.0,1.0,0.03208415168287888,0.0,0.0,0.03208415168287888,0.038422546899339334,0.0,0.0,0.038422546899339334
47,9,178.0,0.125,0,13,24,10,0,9,76.03452685421995,9.0,0.06635496628237544,0.0,0.0,0.06635496628237544,0.07470547212899355,0.0,0.0,0.07470547212899355
171,31,180.0,0.25,0,47,67,57,0,26,79.0,26.0,0.052341280878681465,0.0,0.0,0.052341280878681465,0.06320122788593004,0.0,0.0,0.06320122788593004
143,2,185.0,0.25,0,24,63,56,0,30,77.0,30.0,0.07567832915757468,0.0,0.0,0.07567832915757468,0.09026967602104186,0.0,0.0,0.09026967602104186
239,8,189.0,0.0,0,67,88,84,5,45,84.0,210.48569527611446,0.07015378748265459,0.004102928259089868,0.0,0.20594897460735545,0.08452927343867339,0.004954217771311318,0.0,0.2484997079256205
418,76,183.0,0.125,3,82,260,76,0,28,76.0,121.9175582127124,0.02125168890514502,0.0,0.0021915709954227927,0.0898606877517824,0.02258967451140406,0.0,0.0025941545377733324,0.10380189444943703
276,79,179.0,0.0,1,78,100,98,0,17,69.0,48.3058527375708,0.01551734543276588,0.0,0.00034685569386896085,0.02637595870621551,0.018582879751246652,0.0,0.0004153788853982631,0.031586669967820974
271,12,180.0,1.0,0,46,137,88,0,35,83.0,35.0,0.04471117128246493,0.0,0.0,0.04471117128246493,0.05210791518988954,0.0,0.0,0.05210791518988954
611,29,186.0,0.0,0,126,338,147,1,46,74.0,79.0971390552229,0.022927037593598258,0.0012722615190754812,0.0,0.06503525400504857,0.027139026535947967,0.001419620718685811,0.0,0.07412441086796774
415,17,188.0,0.125,4,108,194,113,1,68,76.0,226.3205500055061,0.06098560581117502,0.00017069153271711537,0.0009962201034856455,0.09782252705899168,0.06875953051177855,0.00019505054269817302,0.0011383884644924817,0.11085336707380768
497,59,177.0,1.0,2,101,294,102,5,90,85.0,318.09740075125603,,,,,,,,
75,1,192.0,0.0,0,13,26,36,1,18,87.0,51.09713905522289,0.08526233605885807,0.0072052678359598365,0.0,0.3237360875557456,0.10295285558320072,0.008700241316890202,0.0,0.3909059522623113
312,39,170.0,0.25,1,73,125,114,1,29,70.0,93.40299179279369,0.03235239564854661,0.00026893271461943973,0.0004994464700075308,0.056888896741160114,0.037108946372199636,0.00029308546338019994,0.0005443015748489427,0.06384906165580743
200,0,184.0,0.625,1,52,71,77,0,25,74.0,56.3058527375708,0.04621780956865736,0.0,0.004199625204428575,0.17769065777148893,0.053498661356859725,0.0,0.006066438227013532,0.24341368313331557
531,244,173.0,0.125,0,128,262,141,1,13,70.0,46.09713905522289,0.007421530149324873,0.00013931441273235153,0.0,0.012032438639924222,0.008680136293865843,0.00015919566352571473,0.0,0.0139490573065649
271,0,190.0,0.25,0,65,129,77,0,19,92.0,19.0,0.02200392508953307,0.0,0.0,0.02200392508953307,0.026703133862793927,0.0,0.0,0.026703133862793927
155,9,185.0,0.0,0,38,71,46,1,17,78.0,50.09713905522289,0.03425102060990805,0.0013122996402263618,0.0,0.07768438428459892,0.04135753887853684,0.001584580033660415,0.0,0.09380260459672535
389,29,183.0,0.125,0,89,165,135,0,51,77.0,51.0,0.053410898743711355,0.0,0.0,0.053410898743711355,0.06044327835375094,0.0,0.0,0.06044327835375094
283,17,193.0,0.0,1,80,89,114,1,42,79.0,106.4029917927937,0.04215608665370042,0.0005017427020978512,0.0005435545939393388,0.07577877470767132,0.04817208826323341,0.0005733452900749575,0.0006211240642478706,0.08659299554260667
249,27,184.0,0.0,1,64,114,71,1,32,76.0,96.4029917927937,0.04368754897793269,0.0004300441388579632,0.00018107121636124767,0.06358936847601633,0.05240011468887541,0.0005192711596792576,0.00021864048828600322,0.07643123139689882
298,65,177.0,0.625,0,87,128,83,1,27,71.0,60.09713905522289,,,,,,,,
130,1,183.0,0.125,3,24,48,58,1,42,72.0,169.01469726793528,0.06795524875470783,0.0014656954052374284,0.005880413355704166,0.30055692794417155,0.0778691956990395,0.001703743937648279,0.006956274682914441,0.35203035654328924
134,20,180.0,0.25,1,34,60,40,1,26,73.0,90.40299179279369,0.06795524875470783,0.0014656954052374284,0.005880413355704166,0.30055692794417155,0.0778691956990395,0.001703743937648279,0.006956274682914441,0.35203035654328924
86,2,186.0,0.75,0,19,33,34,0,8,76.0,8.0,0.03373005227206709,0.0,0.0,0.03373005227206709,0.041597357681459,0.0,0.0,0.041597357681459
703,0,184.0,0.125,1,192,299,212,0,13,80.0,44.3058527375708,0.008967515187591925,0.0,0.0002939006261027073,0.01816832490784314,0.010700033257146448,0.0,0.00035196226167333745,0.021718511990274313
120,9,177.0,0.875,0,27,37,56,0,21,69.0,21.0,0.058806792258980674,0.0,0.0,0.058806792258980674,0.0683578016590357,0.0,0.0,0.0683578016590357
231,9,177.0,0.25,3,61,75,95,1,46,72.0,173.01469726793528,0.0764000454582084,0.0007653048269771189,0.0019108325283095362,0.16154968747372184,0.08546289879446682,0.0008896005641799873,0.0022211772816747937,0.18444198125488548
202,1,184.0,0.25,1,37,96,69,2,41,76.0,138.50013084801657,0.0860382365950371,0.0019400477363869962,0.0007461722063026909,0.17360782350738824,0.09524369193452376,0.002255137430196268,0.0008673605500754875,0.19703575070140922
195,30,180.0,0.125,1,51,66,78,1,16,79.0,80.40299179279369,0.04077355991547063,0.0019889541422180796,0.00596686242665424,0.2933999681691059,0.04923339682708962,0.0024016291135165665,0.0072048873405497,0.354275591630256
379,92,185.0,0.0,2,95,149,135,1,17,85.0,112.70884453036449,0.0186534722838764,0.0006004389863299862,0.0038808175523422136,0.16001858770362237,0.02338160369681133,0.0007250201097408502,0.004741167152417433,0.19580397576452524
205,0,193.0,0.25,3,50,55,100,0,5,93.0,98.9175582127124,0.010036662123766386,0.0,0.008961305467648558,0.2905779714303601,0.011468971910652574,0.0,0.010240153491654084,0.3320457091304967
172,4,191.0,0.0,0,34,75,63,0,29,84.0,29.0,0.06780848223777457,0.0,0.0,0.06780848223777457,0.07860108867354611,0.0,0.0,0.07860108867354611
427,64,176.0,0.0,3,99,216,112,2,66,69.0,226.11183632315817,0.06529220607818012,0.0018322327528853685,0.0009937354089490395,0.15704360265462936,0.07309133587130859,0.002296641489772235,0.001135549184710471,0.18465293417110912
216,6,190.0,0.125,1,61,85,70,4,52,79.0,215.69440895846236,0.09103648377496766,0.009551840287964417,0.0004951972409851945,0.4226776419213402,0.10300361248312272,0.011103186873515344,0.0005756238944694035,0.48850772926447167
201,19,178.0,0.375,0,54,73,74,1,33,75.0,66.0971390552229,0.04190601167925347,0.0012725417471828836,0.0,0.08402350283934168,0.04871210832374853,0.0014792195427643974,0.0,0.09767004322382498
408,26,186.0,0.5,2,112,151,145,2,51,72.0,179.80598358558737,0.042721805765919135,0.0016056576382711704,0.0025289107802770935,0.17503418836867077,0.048818539894995724,0.0018347974779234918,0.0028898060277295,0.20001292910424595
247,33,186.0,0.0,0,48,135,64,0,33,76.0,33.0,0.05259615494512224,0.0,0.0,0.05259615494512224,0.06332673073267152,0.0,0.0,0.06332673073267152
282,7,185.0,0.25,2,86,110,86,2,49,81.0,177.80598358558737,0.060117645323640584,0.005547050559264294,0.003530556708202078,0.35423623741857974,0.07126854723985715,0.005236354290550088,0.002539284004358267,0.32407134443591545
194,30,175.0,0.0,1,52,98,44,0,31,65.0,62.3058527375708,0.046436443752555005,0.0,0.0002637195312799705,0.05469240856282696,0.05706051302505711,0.0,0.0003557823047294099,0.06819858146354955
377,17,189.0,0.125,2,106,143,128,6,135,88.0,396.19453980647893,0.13496795899690603,0.005372756202584186,0.0007762648803507266,0.3370924521732541,0.15631385221478725,0.00679426391798227,0.0009373269583640038,0.4105283696116287
326,16,186.0,0.5,2,76,183,67,4,68,76.0,263.00026169603314,0.07005802088815792,0.004283727652007169,0.005144316403994498,0.37288436244026424,0.07808035896985546,0.005065501221224429,0.006240549187651521,0.44109967114330756
60,0,192.0,0.0,1,10,35,15,0,3,81.0,34.3058527375708,0.019949838046619373,0.0,0.0099470490690899,0.3313506913769385,0.02210815051482858,0.0,0.011366570375736032,0.3779483288288556
365,147,185.0,0.0,1,84,172,109,0,21,81.0,52.3058527375708,0.014597880015195408,0.0,0.00029062343630583814,0.023696094514272764,0.01718802938162873,0.0,0.0003509229754910051,0.028173972374580303
217,50,185.0,0.875,2,51,64,102,1,25,76.0,120.70884453036449,0.05653339264384897,0.00493602333582752,0.00246801166791376,0.2971648531998722,0.06147676549332186,0.005911161061436821,0.0029555805307184104,0.34964625397021715
112,1,173.0,0.625,0,31,35,46,0,16,70.0,16.0,0.058945301929010034,0.0,0.0,0.058945301929010034,0.07059026058250714,0.0,0.0,0.07059026058250714
61,0,187.0,0.5,0,18,14,29,0,6,89.0,6.0,0.022208577315660602,0.0,0.0,0.022208577315660602,0.03273596131639589,0.0,0.0,0.03273596131639589
319,9,191.0,1.0,1,63,179,77,6,82,81.0,311.8886870689081,0.09821177476634625,0.006816098532254093,0.0013095572115460767,0.3648019409185459,0.11360066691990388,0.008269462580943309,0.0015682672203811974,0.43639216252776014
223,74,182.0,0.25,0,44,83,96,0,8,82.0,8.0,0.006856019776273962,0.0,0.0,0.006856019776273962,0.00754354560197162,0.0,0.0,0.00754354560197162
215,7,185.0,0.25,1,59,84,72,4,64,85.0,227.69440895846236,0.09209368739359182,0.009112005254422262,0.0006897390142293781,0.41526786037794927,0.10686891765429501,0.010892909118541192,0.0008017618530109548,0.49249288396752106
2,0,176.0,0.875,0,0,0,2,0,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,40,190.0,0.5,0,11,64,8,0,14,82.0,14.0,0.055636956311787666,0.0,0.0,0.055636956311787666,0.06293609598153103,0.0,0.0,0.06293609598153103
250,20,176.0,0.25,1,79,85,86,0,50,68.0,81.3058527375708,0.07141279002677338,0.0,0.0007762294761986825,0.09571331569921104,0.08609018991828972,0.0,0.0009295777475646613,0.11519141399167176
138,9,176.0,0.25,1,32,72,34,1,15,66.0,79.40299179279369,0.047803087567299285,0.0056996894821771844,0.0056996894821771844,0.414880142509429,0.05374567424619166,0.00688228044470419,0.00688228044470419,0.49698512524218014
233,2,176.0,1.0,3,56,102,75,1,31,65.0,158.01469726793528,0.06736591717349313,0.000601577844053979,0.004458284943548316,0.2268468346355416,0.075891410656326,0.0007204227543626126,0.005266932530158041,0.26462115690386084
415,57,177.0,0.5,3,94,188,133,0,34,64.0,127.9175582127124,0.027294911605476306,0.0,0.0038736083100897743,0.14856152292417724,0.03045576279986683,0.0,0.0037900739747520986,0.14910726051795567
277,27,187.0,1.0,0,73,103,101,1,39,83.0,72.0971390552229,0.05781584165449884,0.00048735420277790705,0.0,0.07394587147298652,0.06885843677496645,0.000583633623787433,0.0,0.08817503997876276
439,13,171.0,0.25,2,114,165,160,1,70,70.0,165.7088445303645,0.05761360301415397,0.0007295906017181866,0.0020519735673323997,0.1459997469329005,0.06697082252607503,0.0008480858711849212,0.002385241512707591,0.16971205807581666
219,0,189.0,0.125,2,55,78,86,0,11,82.0,73.6117054751416,0.016619466986070083,0.0,0.0016058923570427474,0.0668932966280408,0.01921958194036819,0.0,0.001866710749075506,0.07765855375456644
242,36,169.0,0.0,1,50,116,76,0,38,63.0,69.3058527375708,0.04544674463901622,0.0,0.0003336542385906341,0.05589207509760093,0.053191390696579285,0.0,0.00038784414840773834,0.0653331824917605
77,5,175.0,0.25,0,22,33,22,0,12,73.0,12.0,0.06755713501385638,0.0,0.0,0.06755713501385638,0.08165872227448406,0.0,0.0,0.08165872227448406
160,14,168.0,0.75,0,37,61,62,0,24,67.0,24.0,0.053656362006287255,0.0,0.0,0.053656362006287255,0.05877579155003599,0.0,0.0,0.05877579155003599
308,13,175.0,0.25,0,75,116,117,2,58,70.0,124.19427811044578,0.05460367268756788,0.0016923493338823917,0.0,0.11061559392108722,0.06339120938272338,0.0019672094950165695,0.0,0.12850021559004157
57,0,179.0,0.0,0,11,36,10,0,11,75.0,11.0,0.05460367268756788,0.0016923493338823917,0.0,0.11061559392108722,0.06339120938272338,0.0019672094950165695,0.0,0.12850021559004157
